"","X","Year.Tag","Moved","First.Line","Second.Line","Year","Year.Line","Tags","Sex","Closest.Dist","Adj.Year.Avg.Abund","Adj.Line.Abund","Adj.Avg.Abund.z","Adj.Diff","Adj.Line.Abund.z","PI","Adj.Diff.z","Year.Numeric"
"267",1601,"2013-C809.C808","0","112",NA,"2013","2013-112","C809.C808","M",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"268",1602,"2013-C812.C813","0","111",NA,"2013","2013-111","C812.C813","F",0.84576,8.911392406,21.08695652,-0.725864177,12.17556412,0.390811565,"3",1.04744509277427,2013
"269",1603,"2013-C815.C814","0","111",NA,"2013","2013-111","C815.C814","M",0.84576,8.911392406,21.08695652,-0.725864177,12.17556412,0.390811565,"3",1.04744509277427,2013
"270",1604,"2013-C818.C817","0","113",NA,"2013","2013-113","C818.C817","M",0.85448,8.911392406,11.95652174,-0.725864177,3.045129333,-0.577556349,"3",-0.202580814993183,2013
"271",1605,"2013-C822.C823","0","111",NA,"2013","2013-111","C822.C823","M",0.84576,8.911392406,21.08695652,-0.725864177,12.17556412,0.390811565,"3",1.04744509277427,2013
"272",1606,"2013-C829.C828","0","304",NA,"2013","2013-304","C829.C828","M",0.65654,8.911392406,10.4,-0.725864177,1.488607594,-0.742640022,"3",-0.415680469625572,2013
"273",1607,"2013-C835.C834","0","703",NA,"2013","2013-703","C835.C834","F",0.1143,8.911392406,6.739130435,-0.725864177,-2.172261971,-1.130909443,"3",-0.916881333326276,2013
"274",1608,"2013-C836.C837","0","801",NA,"2013","2013-801","C836.C837","M",0.5879,8.911392406,7.391304348,-0.725864177,-1.520088058,-1.061740306,"3",-0.82759376853464,2013
"275",1609,"2013-C839.C838","0","801",NA,"2013","2013-801","C839.C838","F",0.5879,8.911392406,7.391304348,-0.725864177,-1.520088058,-1.061740306,"3",-0.82759376853464,2013
"276",1610,"2013-C841.C840","0","803",NA,"2013","2013-803","C841.C840","M",0.5879,8.911392406,6.739130435,-0.725864177,-2.172261971,-1.130909443,"3",-0.916881333326276,2013
"277",1611,"2013-C843.C842","0","703",NA,"2013","2013-703","C843.C842","M",0.1143,8.911392406,6.739130435,-0.725864177,-2.172261971,-1.130909443,"3",-0.916881333326276,2013
"278",1612,"2013-C845.F066","0","113",NA,"2013","2013-113","C845.F066","M",0.85448,8.911392406,11.95652174,-0.725864177,3.045129333,-0.577556349,"3",-0.202580814993183,2013
"279",1613,"2013-C889.C888","0","201",NA,"2013","2013-201","C889.C888","F",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"280",1614,"2013-C891.C890","0","201",NA,"2013","2013-201","C891.C890","F",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"281",1615,"2013-C892.C894","0","201",NA,"2013","2013-201","C892.C894","M",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"282",1616,"2013-C896.C895","0","201",NA,"2013","2013-201","C896.C895","F",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"283",1617,"2013-E483.E482","0","112",NA,"2013","2013-112","E483.E482","F",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"284",1618,"2013-F006.F005","0","201",NA,"2013","2013-201","F006.F005","F",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"285",1619,"2013-F007.F008","0","203",NA,"2013","2013-203","F007.F008","F",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"286",1620,"2013-F010.F009","0","203",NA,"2013","2013-203","F010.F009","M",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"287",1621,"2013-F012.F011","0","202",NA,"2013","2013-202","F012.F011","M",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"288",1622,"2013-F014.F013","0","202",NA,"2013","2013-202","F014.F013","F",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"289",1623,"2013-F015.F016","0","202",NA,"2013","2013-202","F015.F016","M",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"290",1624,"2013-F020.F019","0","202",NA,"2013","2013-202","F020.F019","F",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"291",1625,"2013-F021.F022","0","304",NA,"2013","2013-304","F021.F022","M",0.65654,8.911392406,10.4,-0.725864177,1.488607594,-0.742640022,"3",-0.415680469625572,2013
"292",1626,"2013-F035.F036","0","303",NA,"2013","2013-303","F035.F036","M",0.26028,8.911392406,7.954545455,-0.725864177,-0.956846951,-1.002003324,"3",-0.750481780716483,2013
"293",1627,"2013-F039.F038","0","501",NA,"2013","2013-501","F039.F038","M",0.26938,8.911392406,4.782608696,-0.725864177,-4.12878371,-1.338416853,"3",-1.18474402770119,2013
"294",1628,"2013-F075.F074","0","111",NA,"2013","2013-111","F075.F074","F",0.84576,8.911392406,21.08695652,-0.725864177,12.17556412,0.390811565,"3",1.04744509277427,2013
"295",1629,"2013-F082.F081","0","503",NA,"2013","2013-503","F082.F081","M",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"296",1630,"2013-F159.F158","0","503",NA,"2013","2013-503","F159.F158","M",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"297",1631,"2013-F162.F161","0","503",NA,"2013","2013-503","F162.F161","F",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"298",1632,"2013-F164.F163","0","303",NA,"2013","2013-303","F164.F163","F",0.26028,8.911392406,7.954545455,-0.725864177,-0.956846951,-1.002003324,"3",-0.750481780716483,2013
"299",1633,"2013-F172.F171","0","113",NA,"2013","2013-113","F172.F171","M",0.85448,8.911392406,11.95652174,-0.725864177,3.045129333,-0.577556349,"3",-0.202580814993183,2013
"300",1634,"2013-F175.F174","0","112",NA,"2013","2013-112","F175.F174","M",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"301",1635,"2013-F182.F181","0","304",NA,"2013","2013-304","F182.F181","F",0.65654,8.911392406,10.4,-0.725864177,1.488607594,-0.742640022,"3",-0.415680469625572,2013
"302",1636,"2013-F188.F189","0","203",NA,"2013","2013-203","F188.F189","M",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"303",1637,"2013-F192.F191","0","202",NA,"2013","2013-202","F192.F191","M",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"304",1638,"2013-F199.F200","0","803",NA,"2013","2013-803","F199.F200","F",0.5879,8.911392406,6.739130435,-0.725864177,-2.172261971,-1.130909443,"3",-0.916881333326276,2013
"305",1639,"2013-F201.E484","0","113",NA,"2013","2013-113","F201.E484","M",0.85448,8.911392406,11.95652174,-0.725864177,3.045129333,-0.577556349,"3",-0.202580814993183,2013
"306",1640,"2013-F203.F204","0","112",NA,"2013","2013-112","F203.F204","F",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"307",1641,"2013-F206.F205","0","112",NA,"2013","2013-112","F206.F205","F",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"308",1642,"2013-F207.F208","0","112",NA,"2013","2013-112","F207.F208","M",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"309",1643,"2013-F210.F209","0","112",NA,"2013","2013-112","F210.F209","M",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"310",1644,"2013-F219.F220","0","111",NA,"2013","2013-111","F219.F220","M",0.84576,8.911392406,21.08695652,-0.725864177,12.17556412,0.390811565,"3",1.04744509277427,2013
"311",1645,"2013-F223.F222","0","402",NA,"2013","2013-402","F223.F222","M",0.85448,8.911392406,4.615384615,-0.725864177,-4.296007791,-1.356152529,"3",-1.20763827518546,2013
"312",1646,"2013-F256.F255","0","202",NA,"2013","2013-202","F256.F255","M",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"313",1647,"2013-F272.F271","0","201",NA,"2013","2013-201","F272.F271","M",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"314",1648,"2013-F275.F274","0","201",NA,"2013","2013-201","F275.F274","M",0.30549,8.911392406,17.29166667,-0.725864177,8.380274261,-0.011714383,"3",0.527841069317255,2013
"315",1649,"2013-F280.F281","0","111",NA,"2013","2013-111","F280.F281","F",0.84576,8.911392406,21.08695652,-0.725864177,12.17556412,0.390811565,"3",1.04744509277427,2013
"316",1650,"2013-F300.F299","0","803",NA,"2013","2013-803","F300.F299","M",0.5879,8.911392406,6.739130435,-0.725864177,-2.172261971,-1.130909443,"3",-0.916881333326276,2013
"317",1651,"2013-F309.F308","0","801",NA,"2013","2013-801","F309.F308","M",0.5879,8.911392406,7.391304348,-0.725864177,-1.520088058,-1.061740306,"3",-0.82759376853464,2013
"318",1652,"2013-F311.F310","0","801",NA,"2013","2013-801","F311.F310","M",0.5879,8.911392406,7.391304348,-0.725864177,-1.520088058,-1.061740306,"3",-0.82759376853464,2013
"319",1653,"2013-F365.F366","0","503",NA,"2013","2013-503","F365.F366","F",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"320",1654,"2013-F368.F367","0","503",NA,"2013","2013-503","F368.F367","F",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"321",1655,"2013-F378.F379","0","112",NA,"2013","2013-112","F378.F379","M",0.84576,8.911392406,13.47826087,-0.725864177,4.566868464,-0.416161696,"3",0.00575683627857398,2013
"322",1656,"2013-F436.F437","0","304",NA,"2013","2013-304","F436.F437","M",0.65654,8.911392406,10.4,-0.725864177,1.488607594,-0.742640022,"3",-0.415680469625572,2013
"323",1657,"2013-F439.F438","0","304",NA,"2013","2013-304","F439.F438","M",0.65654,8.911392406,10.4,-0.725864177,1.488607594,-0.742640022,"3",-0.415680469625572,2013
"324",1658,"2013-F440.F441","0","304",NA,"2013","2013-304","F440.F441","M",0.65654,8.911392406,10.4,-0.725864177,1.488607594,-0.742640022,"3",-0.415680469625572,2013
"325",1659,"2013-F443.F442","0","202",NA,"2013","2013-202","F443.F442","F",0.19949,8.911392406,11.25,-0.725864177,2.338607594,-0.65248958,"3",-0.299309010172714,2013
"326",1660,"2013-F464.F465","0","113",NA,"2013","2013-113","F464.F465","F",0.85448,8.911392406,11.95652174,-0.725864177,3.045129333,-0.577556349,"3",-0.202580814993183,2013
"327",1661,"2013-F507.F506","0","401",NA,"2013","2013-401","F507.F506","F",0.26028,8.911392406,2,-0.725864177,-6.911392406,-1.633538503,"3",-1.56570430421852,2013
"328",1662,"2013-F511.F510","0","503",NA,"2013","2013-503","F511.F510","F",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"329",1663,"2013-F515.F514","0","503",NA,"2013","2013-503","F515.F514","F",0.26938,8.911392406,11.52173913,-0.725864177,2.610346724,-0.623669107,"3",-0.262105858233244,2013
"330",1664,"2013-F556.F557","0","901",NA,"2013","2013-901","F556.F557","F",0.96596,8.911392406,1.956521739,-0.725864177,-6.954870667,-1.638149779,"3",-1.57165680855622,2013
"331",1665,"2014-C376.F051","0","111",NA,"2014","2014-111","C376.F051","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"332",1666,"2014-C835.C834","0","703",NA,"2014","2014-703","C835.C834","F",0.1143,16.32394366,9.523809524,0.52977609,-6.800134139,-0.835568208,"3",-1.55047220197501,2014
"333",1667,"2014-C843.C842","0","703",NA,"2014","2014-703","C843.C842","M",0.1143,16.32394366,9.523809524,0.52977609,-6.800134139,-0.835568208,"3",-1.55047220197501,2014
"334",1668,"2014-F188.F189","0","202",NA,"2014","2014-202","F188.F189","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"335",1669,"2014-F201.E484","0","113",NA,"2014","2014-113","F201.E484","M",0.85448,16.32394366,8.947368421,0.52977609,-7.376575241,-0.896705173,"3",-1.62939136942013,2014
"336",1670,"2014-F226.F227","0","203",NA,"2014","2014-203","F226.F227","M",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"337",1671,"2014-F228.F229","0","112",NA,"2014","2014-112","F228.F229","F",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"338",1672,"2014-F231.F230","0","112",NA,"2014","2014-112","F231.F230","F",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"339",1673,"2014-F241.F240","0","111",NA,"2014","2014-111","F241.F240","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"340",1674,"2014-F260.F259","0","201",NA,"2014","2014-201","F260.F259","F",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"341",1675,"2014-F301.F475","0","803",NA,"2014","2014-803","F301.F475","M",0.5879,16.32394366,6.388888889,0.52977609,-9.935054774,-1.168055831,"3",-1.9796666602854,2014
"342",1676,"2014-F399.F398","0","501",NA,"2014","2014-501","F399.F398","M",0.26938,16.32394366,11.36363636,0.52977609,-4.960307299,-0.640437383,"3",-1.29858592607931,2014
"343",1677,"2014-F428.F429","0","202",NA,"2014","2014-202","F428.F429","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"344",1678,"2014-F451.F425","0","111",NA,"2014","2014-111","F451.F425","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"345",1679,"2014-F515.F514","0","503",NA,"2014","2014-503","F515.F514","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"346",1680,"2014-F529.F528","0","803",NA,"2014","2014-803","F529.F528","M",0.5879,16.32394366,6.388888889,0.52977609,-9.935054774,-1.168055831,"3",-1.9796666602854,2014
"347",1681,"2014-F532.F533","1","703","701","2014","2014-703","F532.F533","M",0.1143,16.32394366,9.523809524,0.52977609,-6.800134139,-0.835568208,"3",-1.55047220197501,2014
"348",1682,"2014-F538.F537","0","402",NA,"2014","2014-402","F538.F537","F",0.85448,16.32394366,10,0.52977609,-6.323943662,-0.785063759,"3",-1.4852781069326,2014
"349",1683,"2014-F542.F541","0","111",NA,"2014","2014-111","F542.F541","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"350",1684,"2014-F579.F578","0","202",NA,"2014","2014-202","F579.F578","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"351",1685,"2014-F590.F592","0","203",NA,"2014","2014-203","F590.F592","F",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"352",1686,"2014-F603.F602","0","111",NA,"2014","2014-111","F603.F602","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"353",1687,"2014-F605.F606","0","402",NA,"2014","2014-402","F605.F606","M",0.85448,16.32394366,10,0.52977609,-6.323943662,-0.785063759,"3",-1.4852781069326,2014
"354",1688,"2014-F607.F608","0","402",NA,"2014","2014-402","F607.F608","M",0.85448,16.32394366,10,0.52977609,-6.323943662,-0.785063759,"3",-1.4852781069326,2014
"355",1689,"2014-F612.F613","0","304",NA,"2014","2014-304","F612.F613","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"356",1690,"2014-F615.F614","0","304",NA,"2014","2014-304","F615.F614","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"357",1691,"2014-F624.F623","0","201",NA,"2014","2014-201","F624.F623","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"358",1692,"2014-F625.E377","0","203",NA,"2014","2014-203","F625.E377","F",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"359",1693,"2014-F627.F626","0","503",NA,"2014","2014-503","F627.F626","M",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"360",1694,"2014-F632.F633","0","303",NA,"2014","2014-303","F632.F633","F",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"361",1695,"2014-F634.F635","0","503",NA,"2014","2014-503","F634.F635","M",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"362",1696,"2014-F652.F651","0","113",NA,"2014","2014-113","F652.F651","F",0.85448,16.32394366,8.947368421,0.52977609,-7.376575241,-0.896705173,"3",-1.62939136942013,2014
"363",1697,"2014-F657.F658","0","304",NA,"2014","2014-304","F657.F658","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"364",1698,"2014-F664.F666","0","304",NA,"2014","2014-304","F664.F666","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"365",1699,"2014-F667.F668","0","201",NA,"2014","2014-201","F667.F668","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"366",1700,"2014-F669.F670","0","304",NA,"2014","2014-304","F669.F670","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"367",1701,"2014-F678.F679","0","503",NA,"2014","2014-503","F678.F679","M",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"368",1702,"2014-F681.F680","0","503",NA,"2014","2014-503","F681.F680","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"369",1703,"2014-F686.F685","0","303",NA,"2014","2014-303","F686.F685","M",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"370",1704,"2014-F703.F704","0","303",NA,"2014","2014-303","F703.F704","M",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"371",1705,"2014-F715.F849","0","201",NA,"2014","2014-201","F715.F849","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"372",1706,"2014-F724.F725","0","304",NA,"2014","2014-304","F724.F725","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"373",1707,"2014-F730.F731","0","304",NA,"2014","2014-304","F730.F731","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"374",1708,"2014-F734.F735","0","202",NA,"2014","2014-202","F734.F735","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"375",1709,"2014-F737.F738","0","202",NA,"2014","2014-202","F737.F738","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"376",1710,"2014-F739.F740","0","202",NA,"2014","2014-202","F739.F740","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"377",1711,"2014-F745.F746","0","201",NA,"2014","2014-201","F745.F746","F",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"378",1712,"2014-F749.F750","0","201",NA,"2014","2014-201","F749.F750","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"379",1713,"2014-F774.F775","1","703","701","2014","2014-703","F774.F775","M",0.1143,16.32394366,9.523809524,0.52977609,-6.800134139,-0.835568208,"3",-1.55047220197501,2014
"380",1714,"2014-F782.F781","0","803",NA,"2014","2014-803","F782.F781","M",0.5879,16.32394366,6.388888889,0.52977609,-9.935054774,-1.168055831,"3",-1.9796666602854,2014
"381",1715,"2014-F786.F787","0","111",NA,"2014","2014-111","F786.F787","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"382",1716,"2014-F791.F794","0","111",NA,"2014","2014-111","F791.F794","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"383",1717,"2014-F793.F792","0","111",NA,"2014","2014-111","F793.F792","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"384",1718,"2014-F799.F800","0","111",NA,"2014","2014-111","F799.F800","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"385",1719,"2014-F816.F815","0","112",NA,"2014","2014-112","F816.F815","F",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"386",1720,"2014-F822.F821","0","112",NA,"2014","2014-112","F822.F821","F",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"387",1721,"2014-F824.F825","0","111",NA,"2014","2014-111","F824.F825","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"388",1722,"2014-F830.F831","0","202",NA,"2014","2014-202","F830.F831","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"389",1723,"2014-F832.F833","0","202",NA,"2014","2014-202","F832.F833","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"390",1724,"2014-F834.F835","0","203",NA,"2014","2014-203","F834.F835","M",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"391",1725,"2014-F840.F841","0","203",NA,"2014","2014-203","F840.F841","M",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"392",1726,"2014-F853.F854","0","701",NA,"2014","2014-701","F853.F854","F",0.1143,16.32394366,7.857142857,0.52977609,-8.466800805,-1.01233378,"3",-1.77865153414424,2014
"393",1727,"2014-F867.F866","1","803","801","2014","2014-803","F867.F866","M",0.5879,16.32394366,6.388888889,0.52977609,-9.935054774,-1.168055831,"3",-1.9796666602854,2014
"394",1728,"2014-F868.F785","0","801",NA,"2014","2014-801","F868.F785","M",0.5879,16.32394366,10.2173913,0.52977609,-6.106552358,-0.76200738,"3",-1.45551558538103,2014
"395",1729,"2014-F870.F869","0","801",NA,"2014","2014-801","F870.F869","M",0.5879,16.32394366,10.2173913,0.52977609,-6.106552358,-0.76200738,"3",-1.45551558538103,2014
"396",1730,"2014-F885.F886","0","112",NA,"2014","2014-112","F885.F886","F",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"397",1731,"2014-F893.F891","0","111",NA,"2014","2014-111","F893.F891","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"398",1732,"2014-F897.F898","0","402",NA,"2014","2014-402","F897.F898","M",0.85448,16.32394366,10,0.52977609,-6.323943662,-0.785063759,"3",-1.4852781069326,2014
"399",1733,"2014-F908.F909","0","503",NA,"2014","2014-503","F908.F909","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"400",1734,"2014-F910.F911","0","202",NA,"2014","2014-202","F910.F911","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
