"","X","Year.Tag","Moved","First.Line","Second.Line","Year","Year.Line","Tags","Sex","Closest.Dist","Adj.Year.Avg.Abund","Adj.Line.Abund","Adj.Avg.Abund.z","Adj.Diff","Adj.Line.Abund.z","PI","Adj.Diff.z","Year.Numeric"
"401",1735,"2014-F912.F913","0","202",NA,"2014","2014-202","F912.F913","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"402",1736,"2014-F924.F925","0","503",NA,"2014","2014-503","F924.F925","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"403",1737,"2014-F930.F929","0","503",NA,"2014","2014-503","F930.F929","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"404",1738,"2014-F937.F938","0","803",NA,"2014","2014-803","F937.F938","F",0.5879,16.32394366,6.388888889,0.52977609,-9.935054774,-1.168055831,"3",-1.9796666602854,2014
"405",1739,"2014-F946.F947","0","202",NA,"2014","2014-202","F946.F947","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"406",1740,"2014-F954.F955","0","303",NA,"2014","2014-303","F954.F955","F",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"407",1741,"2014-F958.F959","0","304",NA,"2014","2014-304","F958.F959","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"408",1742,"2014-F960.F961","0","304",NA,"2014","2014-304","F960.F961","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"409",1743,"2014-F966.F967","0","202",NA,"2014","2014-202","F966.F967","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"410",1744,"2014-G001.G002","0","304",NA,"2014","2014-304","G001.G002","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"411",1745,"2014-G003.G004","0","304",NA,"2014","2014-304","G003.G004","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"412",1746,"2014-G006.G007","0","201",NA,"2014","2014-201","G006.G007","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"413",1747,"2014-G008.G009","0","202",NA,"2014","2014-202","G008.G009","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"414",1748,"2014-G010.G011","0","202",NA,"2014","2014-202","G010.G011","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"415",1749,"2014-G029.G030","0","501",NA,"2014","2014-501","G029.G030","M",0.26938,16.32394366,11.36363636,0.52977609,-4.960307299,-0.640437383,"3",-1.29858592607931,2014
"416",1750,"2014-G037.G038","0","202",NA,"2014","2014-202","G037.G038","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"417",1751,"2014-G049.G050","0","201",NA,"2014","2014-201","G049.G050","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"418",1752,"2014-G060.G061","0","701",NA,"2014","2014-701","G060.G061","M",0.1143,16.32394366,7.857142857,0.52977609,-8.466800805,-1.01233378,"3",-1.77865153414424,2014
"419",1753,"2014-G063.G062","0","703",NA,"2014","2014-703","G063.G062","M",0.1143,16.32394366,9.523809524,0.52977609,-6.800134139,-0.835568208,"3",-1.55047220197501,2014
"420",1754,"2014-G076.G077","1","503","501","2014","2014-503","G076.G077","M",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"421",1755,"2014-G079.G080","0","501",NA,"2014","2014-501","G079.G080","F",0.26938,16.32394366,11.36363636,0.52977609,-4.960307299,-0.640437383,"3",-1.29858592607931,2014
"422",1756,"2014-G081.G082","0","304",NA,"2014","2014-304","G081.G082","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"423",1757,"2014-G083.G084","0","304",NA,"2014","2014-304","G083.G084","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"424",1758,"2014-G088.G089","0","203",NA,"2014","2014-203","G088.G089","M",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"425",1759,"2014-G096.G097","0","201",NA,"2014","2014-201","G096.G097","F",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"426",1760,"2014-G107.G149","0","203",NA,"2014","2014-203","G107.G149","F",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"427",1761,"2014-G118.G119","0","303",NA,"2014","2014-303","G118.G119","F",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"428",1762,"2014-G126.G127","0","201",NA,"2014","2014-201","G126.G127","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"429",1763,"2014-G133.G134","0","304",NA,"2014","2014-304","G133.G134","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"430",1764,"2014-G135.G136","0","501",NA,"2014","2014-501","G135.G136","M",0.26938,16.32394366,11.36363636,0.52977609,-4.960307299,-0.640437383,"3",-1.29858592607931,2014
"431",1765,"2014-G137.G138","0","503",NA,"2014","2014-503","G137.G138","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"432",1766,"2014-G141.G142","0","201",NA,"2014","2014-201","G141.G142","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"433",1767,"2014-G152.G153","0","111",NA,"2014","2014-111","G152.G153","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"434",1768,"2014-G173.G172","0","112",NA,"2014","2014-112","G173.G172","M",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"435",1769,"2014-G200.G201","0","111",NA,"2014","2014-111","G200.G201","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"436",1770,"2014-G204.G205","0","111",NA,"2014","2014-111","G204.G205","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"437",1771,"2014-G257.G258","0","201",NA,"2014","2014-201","G257.G258","F",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"438",1772,"2014-G259.G260","0","401",NA,"2014","2014-401","G259.G260","F",0.26028,16.32394366,7.142857143,0.52977609,-9.18108652,-1.088090453,"3",-1.87644267663939,2014
"439",1773,"2014-G261.G262","0","303",NA,"2014","2014-303","G261.G262","F",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"440",1774,"2014-G276.G250","0","303",NA,"2014","2014-303","G276.G250","M",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"441",1775,"2014-G278.G279","0","303",NA,"2014","2014-303","G278.G279","M",0.26028,16.32394366,15.75,0.52977609,-0.573943662,-0.175222537,"3",-0.69805941063386,2014
"442",1776,"2014-G287.G288","0","503",NA,"2014","2014-503","G287.G288","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"443",1777,"2014-G297.G298","0","503",NA,"2014","2014-503","G297.G298","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"444",1778,"2014-G299.G300","0","503",NA,"2014","2014-503","G299.G300","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"445",1779,"2014-G304.G303","0","304",NA,"2014","2014-304","G304.G303","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"446",1780,"2014-G307.G308","0","503",NA,"2014","2014-503","G307.G308","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"447",1781,"2014-G309.G310","0","503",NA,"2014","2014-503","G309.G310","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"448",1782,"2014-G318.G319","0","401",NA,"2014","2014-401","G318.G319","F",0.26028,16.32394366,7.142857143,0.52977609,-9.18108652,-1.088090453,"3",-1.87644267663939,2014
"449",1783,"2014-G332.G333","0","201",NA,"2014","2014-201","G332.G333","F",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"450",1784,"2014-G354.G355","0","203",NA,"2014","2014-203","G354.G355","M",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"451",1785,"2014-G356.G357","0","202",NA,"2014","2014-202","G356.G357","M",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"452",1786,"2014-G362.G363","0","304",NA,"2014","2014-304","G362.G363","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"453",1787,"2014-G382.G383","0","701",NA,"2014","2014-701","G382.G383","M",0.1143,16.32394366,7.857142857,0.52977609,-8.466800805,-1.01233378,"3",-1.77865153414424,2014
"454",1788,"2014-G391.G392","0","111",NA,"2014","2014-111","G391.G392","F",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"455",1789,"2014-G396.G397","0","111",NA,"2014","2014-111","G396.G397","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"456",1790,"2014-G403.G404","0","202",NA,"2014","2014-202","G403.G404","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"457",1791,"2014-G405.G406","0","202",NA,"2014","2014-202","G405.G406","F",0.19949,16.32394366,32.14285714,0.52977609,15.81891348,1.563393121,"3",1.54624730726819,2014
"458",1792,"2014-G409.G410","0","304",NA,"2014","2014-304","G409.G410","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"459",1793,"2014-G412.G413","0","112",NA,"2014","2014-112","G412.G413","F",0.84576,16.32394366,11.81818182,0.52977609,-4.505761844,-0.59222859,"3",-1.23635519903695,2014
"460",1794,"2014-G428.G429","0","503",NA,"2014","2014-503","G428.G429","F",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"461",1795,"2014-G441.G442","0","503",NA,"2014","2014-503","G441.G442","M",0.26938,16.32394366,28.57142857,0.52977609,12.24748491,1.184609753,"3",1.05729159547698,2014
"462",1796,"2014-G464.G465","1","703","701","2014","2014-703","G464.G465","F",0.1143,16.32394366,9.523809524,0.52977609,-6.800134139,-0.835568208,"3",-1.55047220197501,2014
"463",1797,"2014-G466.G467","0","701",NA,"2014","2014-701","G466.G467","F",0.1143,16.32394366,7.857142857,0.52977609,-8.466800805,-1.01233378,"3",-1.77865153414424,2014
"464",1798,"2014-G511.G512","0","203",NA,"2014","2014-203","G511.G512","F",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"465",1799,"2014-G519.G520","0","304",NA,"2014","2014-304","G519.G520","F",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"466",1800,"2014-G522.G523","0","304",NA,"2014","2014-304","G522.G523","M",0.65654,16.32394366,36.36363636,0.52977609,20.0396927,2.011046192,"3",2.12410405769136,2014
"467",1801,"2014-G806.G807","0","111",NA,"2014","2014-111","G806.G807","M",0.84576,16.32394366,23.47826087,0.52977609,7.154317207,0.644431733,"3",0.359998232140189,2014
"468",1802,"2014-G831.G832","0","203",NA,"2014","2014-203","G831.G832","M",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"469",1803,"2014-G865.G866","0","801",NA,"2014","2014-801","G865.G866","F",0.5879,16.32394366,10.2173913,0.52977609,-6.106552358,-0.76200738,"3",-1.45551558538103,2014
"470",1804,"2014-G878.G879","0","201",NA,"2014","2014-201","G878.G879","M",0.30549,16.32394366,27.85714286,0.52977609,11.53319919,1.10885308,"3",0.959500452297288,2014
"471",1805,"2014-G882.G883","0","203",NA,"2014","2014-203","G882.G883","F",0.19949,16.32394366,22.85714286,0.52977609,6.533199195,0.578556365,"3",0.274962456200309,2014
"472",1806,"2015-2701.2702","0","501",NA,"2015","2015-501","2701.2702","F",0.26938,6.077922077,4.375,-1.205836499,-1.702922077,-1.381647563,"3",-0.852625135156594,2015
"473",1807,"2015-2706.2705","0","303",NA,"2015","2015-303","2706.2705","M",0.26028,6.077922077,6.19047619,-1.205836499,0.112554114,-1.189099351,"3",-0.604072648158259,2015
"474",1808,"2015-2707.2708","0","201",NA,"2015","2015-201","2707.2708","F",0.30549,6.077922077,10,-1.205836499,3.922077923,-0.785063759,"3",-0.0825198887773881,2015
"475",1809,"2015-2718.2719","0","202",NA,"2015","2015-202","2718.2719","F",0.19949,6.077922077,10.22727273,-1.205836499,4.14935065,-0.760959362,"3",-0.0514045253246576,2015
"476",1810,"2015-2720.2721","0","201",NA,"2015","2015-201","2720.2721","F",0.30549,6.077922077,10,-1.205836499,3.922077923,-0.785063759,"3",-0.0825198887773881,2015
"477",1811,"2015-2724.2725","1","503","501","2015","2015-503","2724.2725","M",0.26938,6.077922077,11.04166667,-1.205836499,4.96374459,-0.674585276,"3",0.0600921939310638,2015
"478",1812,"2015-G618.G619","0","304",NA,"2015","2015-304","G618.G619","F",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
"479",1813,"2015-G696.G697","0","201",NA,"2015","2015-201","G696.G697","M",0.30549,6.077922077,10,-1.205836499,3.922077923,-0.785063759,"3",-0.0825198887773881,2015
"480",1814,"2015-H002.H001","0","503",NA,"2015","2015-503","H002.H001","F",0.26938,6.077922077,11.04166667,-1.205836499,4.96374459,-0.674585276,"3",0.0600921939310638,2015
"481",1815,"2015-H006.H007","0","303",NA,"2015","2015-303","H006.H007","M",0.26028,6.077922077,6.19047619,-1.205836499,0.112554114,-1.189099351,"3",-0.604072648158259,2015
"482",1816,"2015-H016.H018","0","503",NA,"2015","2015-503","H016.H018","F",0.26938,6.077922077,11.04166667,-1.205836499,4.96374459,-0.674585276,"3",0.0600921939310638,2015
"483",1817,"2015-H017.H578","0","202",NA,"2015","2015-202","H017.H578","M",0.19949,6.077922077,10.22727273,-1.205836499,4.14935065,-0.760959362,"3",-0.0514045253246576,2015
"484",1818,"2015-H023.H024","0","201",NA,"2015","2015-201","H023.H024","F",0.30549,6.077922077,10,-1.205836499,3.922077923,-0.785063759,"3",-0.0825198887773881,2015
"485",1819,"2015-H028.H027","0","113",NA,"2015","2015-113","H028.H027","F",0.85448,6.077922077,5.625,-1.205836499,-0.452922077,-1.249073384,"3",-0.681490635961215,2015
"486",1820,"2015-H030.H029","0","111",NA,"2015","2015-111","H030.H029","M",0.84576,6.077922077,11.30434783,-1.205836499,5.226425749,-0.646725485,"3",0.0960552408058852,2015
"487",1821,"2015-H040.H039","0","111",NA,"2015","2015-111","H040.H039","M",0.84576,6.077922077,11.30434783,-1.205836499,5.226425749,-0.646725485,"3",0.0960552408058852,2015
"488",1822,"2015-H070.H071","0","803",NA,"2015","2015-803","H070.H071","M",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"489",1823,"2015-H073.H072","0","801",NA,"2015","2015-801","H073.H072","F",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"490",1824,"2015-H100.H099","0","111",NA,"2015","2015-111","H100.H099","M",0.84576,6.077922077,11.30434783,-1.205836499,5.226425749,-0.646725485,"3",0.0960552408058852,2015
"491",1825,"2015-H113.H114","0","303",NA,"2015","2015-303","H113.H114","M",0.26028,6.077922077,6.19047619,-1.205836499,0.112554114,-1.189099351,"3",-0.604072648158259,2015
"492",1826,"2015-H120.H121","0","501",NA,"2015","2015-501","H120.H121","M",0.26938,6.077922077,4.375,-1.205836499,-1.702922077,-1.381647563,"3",-0.852625135156594,2015
"493",1827,"2015-H131.H132","0","801",NA,"2015","2015-801","H131.H132","F",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"494",1828,"2015-H133.H134","0","801",NA,"2015","2015-801","H133.H134","M",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"495",1829,"2015-H135.H136","0","701",NA,"2015","2015-701","H135.H136","F",0.1143,6.077922077,3.863636364,-1.205836499,-2.214285713,-1.435882454,"3",-0.922634702959465,2015
"496",1830,"2015-H137.H138","1","701","703","2015","2015-701","H137.H138","M",0.1143,6.077922077,3.863636364,-1.205836499,-2.214285713,-1.435882454,"3",-0.922634702959465,2015
"497",1831,"2015-H139.H140","0","703",NA,"2015","2015-703","H139.H140","M",0.1143,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"498",1832,"2015-H152.H153","0","304",NA,"2015","2015-304","H152.H153","M",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
"499",1833,"2015-H154.H155","0","304",NA,"2015","2015-304","H154.H155","M",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
"500",1834,"2015-H166.H167","0","111",NA,"2015","2015-111","H166.H167","F",0.84576,6.077922077,11.30434783,-1.205836499,5.226425749,-0.646725485,"3",0.0960552408058852,2015
"501",1835,"2015-H172.H173","0","113",NA,"2015","2015-113","H172.H173","M",0.85448,6.077922077,5.625,-1.205836499,-0.452922077,-1.249073384,"3",-0.681490635961215,2015
"502",1836,"2015-H172.rip","0","113",NA,"2015","2015-113","H172.rip","M",0.85448,6.077922077,5.625,-1.205836499,-0.452922077,-1.249073384,"3",-0.681490635961215,2015
"503",1837,"2015-H184.H185","1","703","701","2015","2015-703","H184.H185","M",0.1143,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"504",1838,"2015-H188.H189","0","803",NA,"2015","2015-803","H188.H189","F",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"505",1839,"2015-H205.H206","0","201",NA,"2015","2015-201","H205.H206","M",0.30549,6.077922077,10,-1.205836499,3.922077923,-0.785063759,"3",-0.0825198887773881,2015
"506",1840,"2015-H211.H212","0","203",NA,"2015","2015-203","H211.H212","F",0.19949,6.077922077,8.181818182,-1.205836499,2.103896105,-0.977898928,"3",-0.331442796673047,2015
"507",1841,"2015-H213.H214","0","304",NA,"2015","2015-304","H213.H214","F",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
"508",1842,"2015-H224.H225","0","703",NA,"2015","2015-703","H224.H225","M",0.1143,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"509",1843,"2015-H231.H232","0","203",NA,"2015","2015-203","H231.H232","F",0.19949,6.077922077,8.181818182,-1.205836499,2.103896105,-0.977898928,"3",-0.331442796673047,2015
"510",1844,"2015-H251.H252","0","304",NA,"2015","2015-304","H251.H252","F",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
"511",1845,"2015-H257.H258","1","113","111","2015","2015-113","H257.H258","F",0.85448,6.077922077,5.625,-1.205836499,-0.452922077,-1.249073384,"3",-0.681490635961215,2015
"512",1846,"2015-H259.H260","0","112",NA,"2015","2015-112","H259.H260","M",0.84576,6.077922077,2.826086957,-1.205836499,-3.25183512,-1.545924263,"3",-1.06468310148539,2015
"513",1847,"2015-H263.H264","0","304",NA,"2015","2015-304","H263.H264","F",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
"514",1848,"2015-H272.H273","0","203",NA,"2015","2015-203","H272.H273","M",0.19949,6.077922077,8.181818182,-1.205836499,2.103896105,-0.977898928,"3",-0.331442796673047,2015
"515",1849,"2015-H274.H275","0","201",NA,"2015","2015-201","H274.H275","M",0.30549,6.077922077,10,-1.205836499,3.922077923,-0.785063759,"3",-0.0825198887773881,2015
"516",1850,"2015-H280.H281","0","113",NA,"2015","2015-113","H280.H281","F",0.85448,6.077922077,5.625,-1.205836499,-0.452922077,-1.249073384,"3",-0.681490635961215,2015
"517",1851,"2015-H290.H291","0","901",NA,"2015","2015-901","H290.H291","F",0.96596,6.077922077,1.363636364,-1.205836499,-4.714285713,-1.701030812,"1",-1.26490370135022,2015
"518",1852,"2015-H296.H295","1","703","701","2015","2015-703","H296.H295","M",0.1143,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"519",1853,"2015-H298.H297","0","503",NA,"2015","2015-503","H298.H297","M",0.26938,6.077922077,11.04166667,-1.205836499,4.96374459,-0.674585276,"3",0.0600921939310638,2015
"520",1854,"2015-H305.H306","0","111",NA,"2015","2015-111","H305.H306","F",0.84576,6.077922077,11.30434783,-1.205836499,5.226425749,-0.646725485,"3",0.0960552408058852,2015
"521",1855,"2015-H307.H308","0","112",NA,"2015","2015-112","H307.H308","F",0.84576,6.077922077,2.826086957,-1.205836499,-3.25183512,-1.545924263,"3",-1.06468310148539,2015
"522",1856,"2015-H322.H323","0","703",NA,"2015","2015-703","H322.H323","F",0.1143,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"523",1857,"2015-H354.H355","0","803",NA,"2015","2015-803","H354.H355","M",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"524",1858,"2015-H374.H375","0","112",NA,"2015","2015-112","H374.H375","M",0.84576,6.077922077,2.826086957,-1.205836499,-3.25183512,-1.545924263,"3",-1.06468310148539,2015
"525",1859,"2015-H379.H380","0","801",NA,"2015","2015-801","H379.H380","F",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"526",1860,"2015-H398.H399","0","402",NA,"2015","2015-402","H398.H399","M",0.85448,6.077922077,2.391304348,-1.205836499,-3.686617729,-1.592037021,"3",-1.12420814472545,2015
"527",1861,"2015-H512.H511","0","303",NA,"2015","2015-303","H512.H511","F",0.26028,6.077922077,6.19047619,-1.205836499,0.112554114,-1.189099351,"3",-0.604072648158259,2015
"528",1862,"2015-H522.H523","0","503",NA,"2015","2015-503","H522.H523","F",0.26938,6.077922077,11.04166667,-1.205836499,4.96374459,-0.674585276,"3",0.0600921939310638,2015
"529",1863,"2015-H577.H576","0","203",NA,"2015","2015-203","H577.H576","M",0.19949,6.077922077,8.181818182,-1.205836499,2.103896105,-0.977898928,"3",-0.331442796673047,2015
"530",1864,"2015-H592.H593","0","203",NA,"2015","2015-203","H592.H593","F",0.19949,6.077922077,8.181818182,-1.205836499,2.103896105,-0.977898928,"3",-0.331442796673047,2015
"531",1865,"2015-H596.H541","0","202",NA,"2015","2015-202","H596.H541","M",0.19949,6.077922077,10.22727273,-1.205836499,4.14935065,-0.760959362,"3",-0.0514045253246576,2015
"532",1866,"2015-H596.H597","0","202",NA,"2015","2015-202","H596.H597","M",0.19949,6.077922077,10.22727273,-1.205836499,4.14935065,-0.760959362,"3",-0.0514045253246576,2015
"533",1867,"2015-rip.H132","0","801",NA,"2015","2015-801","rip.H132","F",0.5879,6.077922077,5.454545455,-1.205836499,-0.623376622,-1.267151681,"3",-0.704827158516536,2015
"534",1868,"2015-rip.H153","0","304",NA,"2015","2015-304","rip.H153","M",0.65654,6.077922077,9.347826087,-1.205836499,3.26990401,-0.854232896,"3",-0.171807453569025,2015
